CustomerId,Zip,State,City,StateFIPS,CountyFIPS,CBSACode,CBSATitle,CreditLimit,CreditLimitLocked,JBTRating,SalesCurrentYr,SalesLastYr,PlainBandSalesLast12Mo,DesignBandSalesLast12Mo,DiamondBandSalesLast12Mo,AlternativeMetalSalesLast12Mo,TotalSalesLast12Mo,BuyingGroupMember,NumberOfStoreLocations,AvgDaysOfPayCategory,AvgDaysOfPay,MaxDaysPastDue,MaxAmtPastDue,AvgAmtPastDue,ReturnedPaymentCount,MaxReturnedPaymentAmt,RuralUrbanContinuumCode,UrbanInfluenceCode,MetroIndicator,TotalPopulation,MedianEarnings,MedianRetailTradeEarnings,TotalHouseholds,MedianIncomeHouseholds,NumberOfJewelryStores,NumberOfJewelryStoresState,JewelryStoreSalesState
7501,17601,PA,Lancaster,42,42071,29540,"Lancaster, PA",5000,0,FIN1,41855,63341,4157,16058,2773,8739,31727,0,1,20 to 30,28.88,37,6905,502,0,0,2,2,1,533110,33471,20300,196171,59237,40,1034,1054110
7304,17602,PA,Lancaster,42,42071,29540,"Lancaster, PA",1000,0,FIN0,0,628,0,0,0,347,347,0,1,20 to 30,26,0,0,0,0,0,2,2,1,533110,33471,20300,196171,59237,40,1034,1054110
4157,17603,PA,Lancaster,42,42071,29540,"Lancaster, PA",3000,0,FIN2,776,12456,3240,2143,984,1188,7554,0,1,10 to 20,11.82,25,989,415,0,0,2,2,1,533110,33471,20300,196171,59237,40,1034,1054110
5227,17701,PA,Williamsport,42,42081,48700,"Williamsport, PA",5000,0,FIN1,798,3435,839,959,0,1016,2813,0,1,10 to 20,18.22,17,201,173,0,0,3,2,1,116313,31596,17702,45587,48731,15,1034,1054110
4607,17756,PA,Muncy,42,42081,48700,"Williamsport, PA",3000,0,FIN2,7590,10714,1651,4586,0,2373,8609,0,1,30 to 60,31.18,15,2023,240,0,0,3,2,1,116313,31596,17702,45587,48731,15,1034,1054110
4528,17815,PA,Bloomsburg,42,42037,14100,"Bloomsburg-Berwick, PA",5000,0,FIN1,3014,10383,1680,1651,2797,3174,9302,0,1,20 to 30,20.2,65,385,117,0,0,3,2,1,85176,31824,18561,33717,48755,5,1034,1054110
6907,17970,PA,Saint Clair,42,42107,39060,"Pottsville, PA",1000,1,RPT0,534,5153,1033,538,0,738,2308,0,2,0 to 10,3.86,24,337,164,0,0,4,5,0,3094,27131,32857,1347,36469,8,1034,1054110
7927,18017,PA,Bethlehem,42,42095,10900,"Allentown-Bethlehem-Easton, PA-NJ",2000,1,FIN0,9448,10454,601,0,0,278,879,0,1,10 to 20,16.08,11,3276,1265,0,0,2,2,1,830737,36312,21835,315449,60441,63,1034,1054110
6628,18020,PA,Bethlehem,42,42095,10900,"Allentown-Bethlehem-Easton, PA-NJ",0,0,OOB0,0,27,0,0,0,0,0,0,1,0 to 10,5,0,0,0,0,0,2,2,1,830737,36312,21835,315449,60441,63,1034,1054110
2227,18045,PA,Easton,42,42095,10900,"Allentown-Bethlehem-Easton, PA-NJ",3000,0,FIN2,0,3666,0,0,0,980,980,0,1,30 to 60,44.71,80,342,123,0,0,2,2,1,830737,36312,21835,315449,60441,63,1034,1054110
7143,18045,PA,Easton,42,42095,10900,"Allentown-Bethlehem-Easton, PA-NJ",1000,1,RPT3,793,2921,0,720,373,1462,2555,0,1,0 to 10,4.74,6,426,153,0,0,2,2,1,830737,36312,21835,315449,60441,63,1034,1054110
1172,18052,PA,Whitehall,42,42077,10900,"Allentown-Bethlehem-Easton, PA-NJ",1000,1,BL  ,284,6268,298,279,0,0,577,0,1,10 to 20,15.29,6,1371,1099,0,0,2,2,1,830737,36312,21835,315449,60441,63,1034,1054110
5211,18052,PA,Whitehall,42,42077,10900,"Allentown-Bethlehem-Easton, PA-NJ",5000,0,FIN1,56,1143,910,0,0,227,1137,0,1,20 to 30,27.2,5,916,464,0,0,2,2,1,830737,36312,21835,315449,60441,63,1034,1054110
2149,18067,PA,Northampton,42,42095,10900,"Allentown-Bethlehem-Easton, PA-NJ",5000,0,FIN1,4709,16659,3364,2507,4322,3058,13251,0,1,30 to 60,31.55,31,1109,335,0,0,2,2,1,830737,36312,21835,315449,60441,63,1034,1054110
7448,18103,PA,Allentown,42,42077,10900,"Allentown-Bethlehem-Easton, PA-NJ",0,0,OOB0,578,0,0,0,0,0,0,0,2,N/A,0,0,0,0,0,0,2,2,1,830737,36312,21835,315449,60441,63,1034,1054110
7654,18103,PA,Allentown,42,42077,10900,"Allentown-Bethlehem-Easton, PA-NJ",1000,1,FIN0,1026,7883,695,735,2983,3337,7750,0,2,0 to 10,6.78,15,1157,255,0,0,2,2,1,830737,36312,21835,315449,60441,63,1034,1054110
6923,18104,PA,Allentown,42,42077,10900,"Allentown-Bethlehem-Easton, PA-NJ",5000,0,FIN1,1040,3132,0,1607,792,916,3314,0,1,20 to 30,28.33,18,766,253,0,0,2,2,1,830737,36312,21835,315449,60441,63,1034,1054110
7586,18503,PA,Scranton,42,42069,42540,"Scranton--Wilkes-Barre--Hazleton, PA",1000,0,FIN0,0,339,308,0,0,0,308,0,1,10 to 20,14,23,200,170,1,200,2,2,1,559898,31817,20802,223489,46926,50,1034,1054110
3653,18519,PA,Scranton,42,42069,42540,"Scranton--Wilkes-Barre--Hazleton, PA",5000,0,FIN1,20182,37368,729,10681,4721,4834,20965,0,1,20 to 30,25.38,37,4653,526,0,0,2,2,1,559898,31817,20802,223489,46926,50,1034,1054110
4553,18657,PA,Tunkhannock,42,42131,42540,"Scranton--Wilkes-Barre--Hazleton, PA",3000,0,FIN2,355,3822,0,345,0,1682,2026,0,1,0 to 10,3.92,0,0,0,0,0,2,2,1,559898,31817,20802,223489,46926,50,1034,1054110
4532,18702,PA,Wilkes Barre,42,42079,42540,"Scranton--Wilkes-Barre--Hazleton, PA",3000,1,FIN0,4392,38812,3983,4764,1058,5311,15117,0,1,10 to 20,9.13,61,6523,500,0,0,2,2,1,559898,31817,20802,223489,46926,50,1034,1054110
4637,18704,PA,Kingston,42,42079,42540,"Scranton--Wilkes-Barre--Hazleton, PA",0,0,OOB0,0,421,0,0,0,0,0,0,1,10 to 20,9.86,0,0,0,0,0,2,2,1,559898,31817,20802,223489,46926,50,1034,1054110
4650,18707,PA,Mountain Top,42,42079,42540,"Scranton--Wilkes-Barre--Hazleton, PA",1000,0,RPT1,0,15,0,0,0,0,0,0,1,0 to 10,5.5,6,15,15,0,0,2,2,1,559898,31817,20802,223489,46926,50,1034,1054110
5774,18840,PA,Sayre,42,42015,42380,"Sayre, PA",3000,0,FIN2,700,3171,3651,0,0,0,3651,1,1,30 to 60,41.71,64,528,201,0,0,6,5,0,10818,34177,22406,4810,48636,3,1034,1054110
7801,18901,PA,Doylestown,42,42017,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1000,0,RPT1,1490,9976,2771,1162,0,901,4834,0,1,10 to 20,16.69,87,1521,834,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
4523,18936,PA,Montgomeryville,42,42091,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3000,0,FIN2,53964,46344,13942,13593,2560,13963,44059,1,1,30 to 60,34.69,41,2177,397,1,3731,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
1891,18954,PA,Richboro,42,42017,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",5000,0,FIN1,5928,5190,499,2131,0,2152,4781,0,1,20 to 30,20.34,44,777,285,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
1456,18976,PA,Warrington,42,42017,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1000,1,FIN2,766,3534,1491,777,0,708,2976,0,2,0 to 10,5,9,570,247,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
2837,19038,PA,Glenside,42,42091,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",5000,0,FIN1,169,2797,735,0,271,0,1006,0,1,20 to 30,27.58,20,310,182,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
7621,19041,PA,Haverford,42,42091,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2000,1,FIN2,211,5321,750,353,0,1061,2164,0,1,30 to 60,48.73,58,1167,404,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
6091,19064,PA,Springfield,42,42045,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",5000,0,FIN1,1439,3891,580,2046,0,1523,4149,0,1,30 to 60,30.1,12,704,203,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
5929,19067,PA,Morrisville,42,42017,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2000,1,NEW0,1325,11141,2474,5155,0,923,8552,0,2,0 to 10,4.04,6,691,237,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
7331,19067,PA,Morrisville,42,42017,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3000,0,FIN2,0,173,0,0,0,0,0,0,1,30 to 60,35,5,173,173,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
1933,19106,PA,Philadelphia,42,42101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",5000,0,FIN1,6293,35471,16092,7522,762,2000,26375,0,1,30 to 60,31.71,16,990,259,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
7095,19106,PA,Philadelphia,42,42101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1000,0,FIN0,2187,5760,2489,698,1889,1175,6251,0,2,30 to 60,36.73,61,1362,313,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
6075,19106,PA,Philadelphia,42,42101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1000,0,FIN0,797,560,1270,0,0,0,1270,0,1,30 to 60,36,16,236,140,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
5214,19106,PA,Philadelphia,42,42101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",5000,1,CO  ,19076,101482,24363,18855,6367,17665,67250,0,1,0 to 10,7.31,45,3546,850,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
2242,19107,PA,Philadelphia,42,42101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",5000,0,FIN1,2823,7018,4571,2595,0,1032,8198,0,1,30 to 60,32.92,58,502,238,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
5332,19107,PA,Philadelphia,42,42101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1000,0,FIN0,982,14433,3354,1523,0,413,5289,0,1,30 to 60,30.06,31,3904,463,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
5569,19107,PA,Philadelphia,42,42101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",5000,0,FIN1,45,0,0,0,0,0,0,0,2,N/A,0,0,0,0,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
5901,19114,PA,Philadelphia,42,42101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,RSP0,0,364,0,0,0,0,0,0,2,0 to 10,3.5,5,216,182,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
6863,19341,PA,Exton,42,42029,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3000,0,FIN2,2525,7678,3324,0,0,1097,4421,0,1,30 to 60,34.81,78,1105,354,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
8059,19341,PA,Exton,42,42029,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",5000,0,FIN1,23,0,0,0,0,0,0,1,1,N/A,,,0,0,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
3740,19382,PA,West Chester,42,42029,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3000,0,FIN2,0,1633,0,364,0,337,701,0,1,10 to 20,12.91,0,0,0,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
4687,19428,PA,Conshohocken,42,42091,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1000,0,FIN0,3974,15645,2777,1679,0,3659,8116,0,1,30 to 60,41.37,65,1921,345,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
4791,19454,PA,North Wales,42,42091,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1000,1,BL  ,2205,3082,1320,722,841,520,3402,0,1,0 to 10,2.95,5,1405,290,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
7404,19510,PA,Blandon,42,42011,39740,"Reading, PA",3000,1,FIN1,1318,7655,0,1207,0,434,1641,0,1,20 to 30,28.26,56,3803,642,0,0,2,2,1,414097,35340,20923,152451,57068,30,1034,1054110
7747,19525,PA,Gilbertsville,42,42091,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",5000,0,FIN1,7749,18843,6767,6960,0,5211,18937,0,1,20 to 30,26.58,28,720,213,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
6604,19526,PA,Hamburg,42,42011,39740,"Reading, PA",3000,0,FIN2,12449,64932,4883,10343,6028,10081,31334,1,3,30 to 60,34.44,143,16618,531,0,0,2,2,1,414097,35340,20923,152451,57068,30,1034,1054110
7950,19610,PA,Reading,42,42011,39740,"Reading, PA",3000,0,FIN2,2645,10874,1744,1350,0,2009,5104,1,1,30 to 60,31.14,26,1175,522,0,0,2,2,1,414097,35340,20923,152451,57068,30,1034,1054110
6872,19611,PA,Reading,42,42011,39740,"Reading, PA",1000,0,FIN0,3484,681,940,382,0,268,1589,0,1,0 to 10,5.17,7,2535,694,0,0,2,2,1,414097,35340,20923,152451,57068,30,1034,1054110
7624,19701,DE,Bear,10,10003,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3000,1,FIN2,1504,5315,353,2219,0,1134,3706,0,1,30 to 60,33.92,39,523,180,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,92,112162
7224,19702,DE,Newark,10,10003,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3000,0,FIN2,0,102,0,0,0,0,0,0,1,0 to 10,6,0,0,0,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,92,112162
1570,19713,DE,Newark,10,10003,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1000,1,41,489,2247,279,0,0,643,922,0,1,0 to 10,2.16,7,481,274,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,92,112162
3160,19801,DE,Wilmington,10,10003,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",5000,0,FIN1,0,1346,0,241,0,0,241,0,2,30 to 60,35.25,45,373,311,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,92,112162
6405,19803,DE,Wilmington,10,10003,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,RPT2,3614,38722,3572,577,7758,0,11907,0,1,30 to 60,46.07,94,3883,907,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,92,112162
5165,19947,DE,Georgetown,10,10005,41540,"Salisbury, MD-DE",3000,0,FIN2,567,2606,0,1687,742,521,2950,0,1,30 to 60,34.25,36,452,151,0,0,2,2,1,390091,31943,21269,149895,53600,45,92,112162
5696,19963,DE,Milford,10,10005,41540,"Salisbury, MD-DE",0,0,RPT3,1481,1745,447,1715,0,0,2163,1,1,0 to 10,4.17,6,788,441,0,0,2,2,1,390091,31943,21269,149895,53600,45,92,112162
6649,20005,DC,Washington,11,11001,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5000,0,FIN1,5812,18250,9891,5577,0,0,15468,0,1,20 to 30,23.6,45,1250,404,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,43,49549
5301,20110,VA,Manassas,51,51683,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5000,0,FIN1,233,5040,814,948,290,615,2666,0,1,20 to 30,22.09,3,249,249,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,630,773088
7959,20124,VA,Clifton,51,51059,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5000,0,FIN1,188,5210,350,0,0,1320,1670,0,1,30 to 60,30.14,15,1214,712,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,630,773088
7793,20155,VA,Gainesville,51,51153,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1000,0,RPT1,2027,4855,0,2490,687,1402,4579,0,1,30 to 60,36.27,46,854,319,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,630,773088
4816,20175,VA,Leesburg,51,51107,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0,FIN4,2016,9489,2198,3903,1285,695,8081,0,1,10 to 20,9.98,29,863,338,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,630,773088
4864,20186,VA,Warrenton,51,51061,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1000,0,RPT1,1290,4954,1321,0,1592,86,2999,0,1,30 to 60,34.68,138,1477,324,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,630,773088
6897,20190,VA,Reston,51,51059,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,1,FIN3,1532,12298,4388,2921,0,96,7405,0,1,0 to 10,3.61,6,954,346,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,630,773088
7709,20619,MD,California,24,24037,15680,"California-Lexington Park, MD",2000,1,FIN3,5822,23680,4947,10850,792,3857,20446,1,1,0 to 10,8.54,26,2904,545,0,0,3,2,1,110675,49299,20640,38978,86810,4,424,601804
3629,20678,MD,Prince Frederick,24,24009,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1000,1,CO  ,0,875,387,0,0,0,387,0,2,0 to 10,4,5,475,437,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,424,601804
2415,20850,MD,Rockville,24,24031,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5000,0,FIN1,0,624,584,0,0,0,584,1,1,10 to 20,18,13,188,188,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,424,601804
5405,20850,MD,Rockville,24,24031,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1000,0,FIN0,679,12590,1878,2436,1764,0,6078,0,1,30 to 60,47.35,49,2055,742,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,424,601804
6572,20850,MD,Rockville,24,24031,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1000,0,RPT1,1794,6320,218,1486,4631,0,6335,0,1,10 to 20,12.64,8,444,444,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,424,601804
5283,20852,MD,Rockville,24,24031,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5000,0,FIN1,3266,22337,7989,4531,0,291,12810,0,1,30 to 60,33.47,12,2329,512,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,424,601804
2783,20910,MD,Silver Spring,24,24031,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5000,0,FIN1,463,2939,1171,364,0,0,1535,0,1,10 to 20,10.18,0,0,0,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,424,601804
6482,21001,MD,Aberdeen,24,24025,12580,"Baltimore-Columbia-Towson, MD",5000,0,FIN1,29096,112589,19880,20640,5314,17352,63185,0,2,30 to 60,30.22,59,3940,539,0,0,1,1,1,2780873,44744,23415,1040674,72801,210,424,601804
4351,21012,MD,Arnold,24,24003,12580,"Baltimore-Columbia-Towson, MD",5000,0,FIN1,6432,11893,2815,623,1093,3854,8386,1,1,10 to 20,16.33,26,1678,575,0,0,1,1,1,2780873,44744,23415,1040674,72801,210,424,601804
112,21032,MD,Crownsville,24,24003,12580,"Baltimore-Columbia-Towson, MD",0,0,RSP0,0,100,0,0,0,86,86,0,1,0 to 10,4,0,0,0,0,0,1,1,1,2780873,44744,23415,1040674,72801,210,424,601804
3614,21037,MD,Edgewater,24,24003,12580,"Baltimore-Columbia-Towson, MD",1000,1,BL  ,0,4338,563,1644,0,0,2206,0,1,0 to 10,3.18,6,1079,388,0,0,1,1,1,2780873,44744,23415,1040674,72801,210,424,601804
5407,21042,MD,Ellicott City,24,24027,12580,"Baltimore-Columbia-Towson, MD",5000,0,FIN1,1470,4519,1323,451,0,445,2219,0,1,10 to 20,14.86,12,874,733,0,0,1,1,1,2780873,44744,23415,1040674,72801,210,424,601804
6316,21042,MD,Ellicott City,24,24027,12580,"Baltimore-Columbia-Towson, MD",5000,0,FIN1,865,6032,1921,1226,0,0,3147,1,1,20 to 30,25.16,4,1040,474,0,0,1,1,1,2780873,44744,23415,1040674,72801,210,424,601804
6610,21042,MD,Ellicott City,24,24027,12580,"Baltimore-Columbia-Towson, MD",5000,0,FIN1,3089,7078,0,4899,0,1947,6846,0,1,20 to 30,27.78,25,903,245,0,0,1,1,1,2780873,44744,23415,1040674,72801,210,424,601804
7986,21054,MD,Gambrills,24,24003,12580,"Baltimore-Columbia-Towson, MD",3000,0,FIN2,3269,0,0,0,0,0,0,0,1,30 to 60,34,4,3269,3269,0,0,1,1,1,2780873,44744,23415,1040674,72801,210,424,601804
7324,21074,MD,Hampstead,24,24013,12580,"Baltimore-Columbia-Towson, MD",5000,0,FIN1,3608,16962,982,4452,781,2582,8797,1,1,30 to 60,33.91,80,3056,285,0,0,1,1,1,2780873,44744,23415,1040674,72801,210,424,601804
6789,21076,MD,Hanover,24,24003,12580,"Baltimore-Columbia-Towson, MD",1000,1,RPT0,963,9871,1506,1679,0,0,3185,0,4,10 to 20,9.43,33,1743,856,0,0,1,1,1,2780873,44744,23415,1040674,72801,210,424,601804
7939,21093,MD,Lutherville Timonium,24,24005,12580,"Baltimore-Columbia-Towson, MD",3000,1,TRK0,25358,36881,7954,5620,0,4682,18256,0,1,0 to 10,4.16,13,16333,989,0,0,1,1,1,2780873,44744,23415,1040674,72801,210,424,601804
3376,21111,MD,Monkton,24,24005,12580,"Baltimore-Columbia-Towson, MD",1000,0,FIN3,844,1425,463,367,0,324,1155,0,1,30 to 60,47.37,53,429,132,0,0,1,1,1,2780873,44744,23415,1040674,72801,210,424,601804
7822,21117,MD,Owings Mills,24,24005,12580,"Baltimore-Columbia-Towson, MD",5000,0,FIN1,127,5205,801,325,0,516,1642,0,1,10 to 20,15.64,78,926,926,0,0,1,1,1,2780873,44744,23415,1040674,72801,210,424,601804
7256,21157,MD,Westminster,24,24013,12580,"Baltimore-Columbia-Towson, MD",1000,1,TRK0,980,7619,492,495,1457,3344,5788,0,1,0 to 10,6.27,7,1257,224,0,0,1,1,1,2780873,44744,23415,1040674,72801,210,424,601804
2069,21208,MD,Pikesville,24,24005,12580,"Baltimore-Columbia-Towson, MD",5000,0,FIN1,3017,26244,14986,5964,0,105,21055,0,1,10 to 20,13.44,96,303,204,0,0,1,1,1,2780873,44744,23415,1040674,72801,210,424,601804
4635,21208,MD,Pikesville,24,24005,12580,"Baltimore-Columbia-Towson, MD",0,0,RPT3,0,881,869,0,0,0,869,0,1,0 to 10,4,4,881,881,0,0,1,1,1,2780873,44744,23415,1040674,72801,210,424,601804
7741,21228,MD,Catonsville,24,24005,12580,"Baltimore-Columbia-Towson, MD",5000,0,FIN1,613,15874,230,375,1585,2477,4666,0,1,20 to 30,23.18,10,1755,625,0,0,1,1,1,2780873,44744,23415,1040674,72801,210,424,601804
3186,21286,MD,Towson,24,24005,12580,"Baltimore-Columbia-Towson, MD",2000,1,CL  ,1461,26735,4100,2601,2136,449,9286,1,1,0 to 10,3.46,9,1760,424,0,0,1,1,1,2780873,44744,23415,1040674,72801,210,424,601804
2390,21401,MD,Annapolis,24,24003,12580,"Baltimore-Columbia-Towson, MD",2000,1,CL  ,0,8620,6700,0,0,0,6700,0,1,30 to 60,38.45,25,1763,837,0,0,1,1,1,2780873,44744,23415,1040674,72801,210,424,601804
7027,21619,MD,Chester,24,24035,12580,"Baltimore-Columbia-Towson, MD",1000,1,RPT0,1297,10438,0,692,0,1608,2300,0,2,20 to 30,25.52,46,1154,244,0,0,1,1,1,2780873,44744,23415,1040674,72801,210,424,601804
5123,21701,MD,Frederick,24,24021,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5000,0,FIN1,2051,15292,4423,4170,0,439,9032,1,1,20 to 30,23.64,54,1921,350,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,424,601804
7989,21701,MD,Frederick,24,24021,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5000,0,FIN1,1302,0,0,873,0,401,1274,1,1,10 to 20,14.5,0,0,0,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,424,601804
3142,21804,MD,Salisbury,24,24045,41540,"Salisbury, MD-DE",5000,0,FIN1,92,4593,1227,364,0,438,2029,0,1,30 to 60,35.68,85,920,251,0,0,2,2,1,390091,31943,21269,149895,53600,45,424,601804
5435,21811,MD,Berlin,24,24047,41540,"Salisbury, MD-DE",5000,0,FIN1,0,888,346,304,0,0,650,1,1,30 to 60,50.5,26,309,222,0,0,2,2,1,390091,31943,21269,149895,53600,45,424,601804
4201,21842,MD,Ocean City,24,24047,41540,"Salisbury, MD-DE",3000,0,FIN2,1014,17492,3452,0,802,2829,7083,0,1,20 to 30,24.83,17,1950,498,0,0,2,2,1,390091,31943,21269,149895,53600,45,424,601804
7750,22033,VA,Fairfax,51,51059,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1000,1,FIN2,3117,9857,0,1608,0,4931,6538,0,1,0 to 10,3.17,7,905,156,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,630,773088
1044,22041,VA,Falls Church,51,51059,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0,RPT2,0,1259,379,445,0,0,824,0,1,30 to 60,36.8,30,451,417,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,630,773088
2036,22046,VA,Falls Church,51,51610,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",3000,0,FIN2,37696,152604,43940,39572,5517,11052,100080,0,1,30 to 60,35.8,47,5898,1306,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,630,773088
3790,22046,VA,Falls Church,51,51610,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5000,0,FIN1,30186,42020,12614,23050,0,868,36532,0,1,30 to 60,31.08,16,2189,504,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,630,773088
6927,22150,VA,Springfield,51,51059,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1000,1,TRK0,755,3211,0,681,0,1046,1727,0,1,0 to 10,3.21,6,519,187,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,630,773088
799,22180,VA,Vienna,51,51059,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5000,0,FIN1,1011,2219,0,1197,0,836,2033,0,1,30 to 60,35.31,25,557,253,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,630,773088
4620,22182,VA,Vienna,51,51059,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",3000,0,FIN2,21595,93229,13485,40935,4953,10252,69625,0,4,30 to 60,41.05,62,7382,365,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,630,773088
7059,22182,VA,Vienna,51,51059,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1000,0,RPT1,2342,15556,2276,7192,988,3073,13529,0,1,30 to 60,49.44,46,2159,511,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,630,773088
5723,22191,VA,Woodbridge,51,51153,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5000,0,FIN1,4821,23758,3148,2276,0,5071,10494,1,1,20 to 30,27.18,26,3503,227,0,0,1,1,1,6011752,50848,23340,2155967,93804,443,630,773088
